trigram,trigram_frequency
جھوٹ جانا کہ,1
جھلملاتی رہی رات,1
جگہ نہ پاۓ,1
جگنو کی روشنی,1
جگنو کوئی پاس,1
جگنو کو فقط,1
جگرِ تشنۂ آزار,1
جہان گندم و,1
جہاں تلوار کو,1
جہاں میں جام,1
جہاں تمام ہے,1
جہاں میں اچھے,1
جہاں میں اماں,1
جہاں غماز کیا,1
جہاں زخمِ سر,1
جہاں روشن زوال,1
جہاں دیکھنا ان,1
جہاں دل ہوتا,1
جہاں دل بھی,1
جہاں دراز ہے,1
جہاں خس و,1
جہاں جادہ غیر,1
جہاں تیرا ہے,1
جہاں تیرا نقشِ,1
جہاں تک کرگس,1
جہاں تک میں,1
جو یا ہوں,1
جو ہم پہ,1
جمالِ دلفروز صورتِ,1
جنوں کو وقت,1
جنھیں خبر نہیں,1
جنگاہ سے میں,1
جنّ و انس,1
جنوں ہوں اسدؔ,1
جنوں گرم انتظار,1
جنوں کے بھی,1
جنوں کی طلب,1
جنوں پیدا اللہ,1
جو ہم سے,1
جنوں میں رہا,1
جنوں میرا یا,1
جنوں مائل تجھ,1
جنوں صیقل ادراک,1
جنوں شاید ترا,1
جنوں دولتِ نظارۂ,1
جنوں دل والوں,1
جنہں تھا شغف,1
جنہیں ارتفاع ء,1
جنہیں دیکھ کر,1
جو آ کے,1
جو بھی ہے,1
جو بچے ہیں,1
جو بوسہ تو,1
جو بغض کیا,1
جو بازارِ دوست,1
جو اک عمر,1
جو اٹھے تھے,1
جو اُس نے,1
جو ان سے,1
جو اماں ملی,1
جو اس کوچے,1
جو اس سے,1
جو اب راکھ,1
جو آئے وہ,1
جو آؤں سامنے,1
جنوں بھی ہے,1
جنوں بھی تھا,1
جنوں آمیز گو,1
جناح کا کیا,1
جناب میں جاں,1
جن کے نشیمن,1
جن کے حوصلے,1
جن کی طرف,1
جن کی ستاروں,1
جن کو اپنے,1
جن کا ہلاک,1
جن سے ھیں,1
جن سے سہارے,1
جن سے توقع,1
جمع کرتے ہو,1
جمع پهر جگر,1
جمع وخرج زبا,1
جمشید کیا فائدہ,1
جمشید بنااُڑے انسان,1
جناب کے سب,1
جنبش لب سے,1
جنوں آئی ہوا,1
جنبش نہیں آنکھوں,1
جنونِ فرقتِ یارانِ,1
جنونِ عشق نے,1
جنون گم گشتہ,1
جنون دید تمنا,1
جنون تھا وہ,1
جنت ہے تیری,1
جنت کی حقیقت,1
جنت کا ہمیں,1
جنت کا اعلان,1
جنت مبارک رہے,1
جنبشِ نشاط کاشانہ,1
جنبشِ مہمیز ہے,1
جنبشِ موجِ صبا,1
جنبشِ لب ہی,1
جنبشِ جوہر نے,1
جو بہت ستمگر,1
جو بیچ میں,1
جو تعبیر تھی,1
جو چشم تر,1
جو پہنچے میری,1
جو پرتو خورشید,1
جو ویراں تھا,1
جو وہ قرض,1
جو وفا جو,1
جو واعظ برا,1
جو نہیں جانتے,1
جو نہ روتے,1
جو نہ دیکھا,1
جو نہ باب,1
جو نہ آیا,1
جو نفس تھا,1
جو میرے پانو,1
جو میری کوتاہیِ,1
جو میری سمجھ,1
جو چرا کر,1
جو چلے تو,1
جو معتقدِ میر,1
جو چمن بے,1
جو ہر آئینے,1
جو گل ہوں,1
جو گرمانے نہ,1
جو گدا ہو,1
جو کہیں عشق,1
جو کہتا ہوں,1
جو کھینچے ہے,1
جو کوئے یار,1
جو کوئی درد,1
جو کس کے,1
جو کبھی ملے,1
جو کبھی تم,1
جو کاٹے قیامت,1
جو کام دوسروں,1
جو کافر کو,1
جو ممنون معاصی,1
جو مطلب ہفتاد,1
جو تم کہتے,1
جو رات ہے,1
جو دے نہ,1
جو دکھ تھے,1
جو دُور دُور,1
جو خوں ہوئی,1
جو خود پر,1
جو خس ہوں,1
جو جہاں میں,1
جو جفا بھی,1
جو جاگے ہیں,1
جو جانی نہیں,1
جو جاؤں واں,1
جو تیرا ہے,1
جو تو دریاۓ,1
جو تو دریائے,1
جو تنکا ہوا,1
جو ذکر کی,1
جو رکھ دیں,1
جو مزہ جوہر,1
جو رکے تو,1
جو مر کے,1
جو مذکور نہیں,1
جو مجھے عزیز,1
جو مجھکو مشعل,1
جو لکھا تو,1
جو فکر کی,1
جو غم کی,1
جو عذاب آئے,1
جو طلب پہ,1
جو شامت آئی,1
جو سر بہ,1
جو سب دیتے,1
جو ساتھ مرے,1
جو زباں کے,1
جو رہے نہ,1
بہت ستمگر ہو,1
بہت بے سر,1
معاصی بھی بھروں,1
اس کے حُسنِ,1
اس کے ہر,1
اس کے ہجر,1
اس کے کوئی,1
اس کے نا,1
اس کے رُو,1
اس کے رحم,1
اس کے دست,1
اس کے بعد,1
اسد جس دل,1
اس کی ہے,1
اس کی ہر,1
اس کی گردن,1
اس کی رسائی,1
اس کی خطا,1
اس کی خدائی,1
اس کی تو,1
اس کے ہے,1
اس گرہ نیم,1
اس گھر میں,1
اس ہاتھ پہ,1
اسد بہ نازکیِ,1
اسد بندِ قباے,1
اسد بد خو,1
اسد اٹھنا قیامت,1
اسد اس میں,1
استواری اصلِ ایماں,1
استقبال ہے جنبشِ,1
استقبال آنکھوں سے,1
استغنا نہ کر,1
استاد ہے نقش,1
استاد نہیں وائے,1
اسبابِ گرفتاریٴ خاطر,1
اسبابِ تمنا چاہیے,1
اسباب ہے قلب,1
اسباب مستوری کوئی,1
اس کی باتیں,1
اس کی امت,1
اس کوچے سے,1
اس پہ حسن,1
اس نے کہ,1
اس نے نہ,1
اس نے فقیروں,1
اس نے دیکھا,1
اس نے جب,1
اس نزاکت کا,1
اس میں ہمارے,1
اس میں ردوبدل,1
اس میں بے,1
اس مہر وَش,1
اس محبت کو,1
اس مباحثے میں,1
اس قوم کی,1
اس قوم کو,1
اس قدر جس,1
اس پہ بن,1
اس پہ حسنِ,1
اس کو گماں,1
اس چراغاں کا,1
اس کو وفادار,1
اس کو مگر,1
اس کو سنائے,1
اس کو سمجھاتا,1
اس کو زخمہ,1
اس کو دمِ,1
اس کو خط,1
اس کو بھرپور,1
اس کو آئینہ,1
اس کف پہ,1
اس کافر کو,1
اس کا کیا,1
اس کا صبح,1
اس کا بھید,1
اس کا آسماں,1
اسد بہار تماشائے,1
اسد خوشی سے,1
اسے نظر نہ,1
اسی دریا سے,1
اسی کو دیکھ,1
اسی کو آج,1
اسی کارواں پہ,1
اسی نوجواں پہ,1
اسی لامکاں پہ,1
اسی طلسم کہن,1
اسی روز و,1
اسی خطا سے,1
اسد دکھلا کے,1
اسی انداز سے,1
اسی امتحاں پہ,1
اسی اقبالؔ کی,1
اسی آسماں پہ,1
اسکی میرے پلے,1
اسپند پرسوز نظر,1
اسي ايک فضا,1
اسی کوکب کی,1
اسی کہکشاں پہ,1
اسی کی تھی,1
اسی کی سزا,1
اسے منظور نہیں,1
اسے مجھ سے,1
اسے صبح ازل,1
اسے شیوہ ہائے,1
اسے سنا کہ,1
اسے سرگرم خرام,1
اسے ترا آئنہ,1
اسے بتوں میں,1
اسے اقبالؔ کا,1
اسے اشک سحرگاہی,1
اسے اب چاند,1
اسیری کہ نظر,1
اسیر ہے آدم,1
اسیر کرے قفس,1
اسیر دابتے ہیں,1
اسنے شکایت ضرور,1
اسماعیل کو آداب,1
اسرافیل نے میری,1
اسد گر آہِ,1
اسد پیچ و,1
اسد وگرنہ ہم,1
اسد میری دلی,1
اسد محمل نشینِ,1
اسد مت رکھ,1
اسد لائق نہیں,1
اسد غنچۂ خاطر,1
اسد غمخوارِ جانِ,1
اسد غلطی کی,1
اسد غصۂ کم,1
اسد عالم تمام,1
اسد طرزِ عروجِ,1
اسد سنگ اٹھایا,1
اسد سرگشہٴ خمارِ,1
اسد زندانیِ تاثیرِ,1
اسد کھلا کہ,1
اسد یاسِ تمنا,1
اسرار کتاب آخر,1
اسدؔ اے خانہ,1
اسدؔ ہر جا,1
اسدؔ کو خلوت,1
اسدؔ کس سے,1
اسدؔ چاہیے ہے,1
اسدؔ وحشت پرست,1
اسدؔ فتنہ انتظار,1
اسدؔ غم خوار,1
اسدؔ طلسمِ قفس,1
اسدؔ شوخیِ نغمۂ,1
اسدؔ سینہ کہ,1
اسدؔ خستہ جاں,1
اسدؔ جو مزہ,1
اسدؔ جفا سائل,1
اسدؔ جس دشت,1
اسدؔ بیگانۂ افسردگی,1
اس قدر تنگ,1
اس قدر آیا,1
اس قدر آباد,1
اخذِ فیضِ جاں,1
ادا نہ تھے,1
ادا سے یار,1
ادا سے کوئی,1
ادا تیری اک,1
اخلاقِ بہار ہوں,1
اخلاص کا مزا,1
اخفائے حال ھے,1
اختیارِ شوق دیکھا,1
اس فکر ميں,1
اختیار شوق دیکھا,1
اختلاط کا ہے,1
اختر کھلا کیا,1
اختر فشاں کی,1
احکام ترے حق,1
احوال کہوں کیا,1
احوال ملا کی,1
ادا نہ ہوا,1
ادا کوئی بتاؤ,1
ادا کہ یوں,1
ادا کیا ہے,1
ادراک سے باہر,1
ادراک جہاں تمام,1
ادراک اک شرع,1
ادبی ہے کہ,1
ادب ہوں سزا,1
ادب پر کر,1
ادب قدرت کا,1
ادب سے میں,1
اداے ناز ہے,1
اداس ہے یارو,1
اداس بیٹھا کہتا,1
اداس اتنا زیادہ,1
ادائے نماز تو,1
ادائے خاص سے,1
ادائیاں کیا کیا,1
احوال محبت میں,1
احوال جو کوئی,1
احمقوں نے پرستش,1
اثر تیرا مری,1
اثبات تراوش گویا,1
اتنے ہی عزیز,1
اتنی کہ آساں,1
اتنی سہی کی,1
اتنا ہی مجھ,1
اتنا وہی لن,1
اتنا نہیں کوئی,1
اتنا ناز ہے,1
اتنا غالب کہ,1
اتنا جانتے ہیں,1
اتفاق مبارک ہو,1
اترے دست ساقی,1
اترے تھے کبھی,1
اتراتا وگرنہ شہر,1
اتحاد اور تنظیم,1
اثبات چاہیے گر,1
اثر میرے نفسِ,1
احسان مسلماں کو,1
اثر میں خاک,1
احرام و مکی,1
احتیاط سے رُکنے,1
احباب بخیہ جیب,1
اجڑے ہوئے گھر,1
اجڑ گیا ایمان,1
اجزائے پریشاں کا,1
اجزائے ایماں ہو,1
اجزا آفرینش کے,1
اجتہاد کا پایہ,1
اجتہاد عجب ہے,1
اثرِ دید ننگِ,1
اثر ہوتے تک,1
اثر ھے مخمور,1
اثر کہن نہ,1
اثر کرے نہ,1
ادراک وہ خاک,1
ادراک کے سفر,1
ادناہ سا ہوں,1
اس سیل معانی,1
اس ستمگر کو,1
اس سادگی پہ,1
اس زمانے ميں,1
اس رہ گزر,1
اس رزق سے,1
اس ذات پر,1
اس دور میں,1
اس دم نیم,1
اس دل میں,1
اس دشت میں,1
اس درد کی,1
اس خاک کو,1
اس جینے کے,1
اس جنگاہ سے,1
اس جراحت پر,1
اس سحر و,1
اس سیم تن,1
اس بے درد,1
اس سے اسے,1
اس فتنہ خو,1
اس عتاب کے,1
اس طلسم رنگ,1
اس طرۂ پر,1
اس طرح غمزدوں,1
اس طرح اپنی,1
اس شہر میں,1
اس شکل سے,1
اس شوخ کے,1
اس سے ہیں,1
اس سے واسطہ,1
اس سے نہ,1
اس سے مجھے,1
اس سے سوا,1
اس سے ربط,1
اس تکلف سے,1
اس بندۂ گستاخ,1
ادھر ایک حرف,1
از خود رفتگی,1
ارمان لیکن پھر,1
ارم دیکھتے ہیں,1
ارغواں کی طرح,1
ارضپاک پر نام,1
ارزاں ہو کوئی,1
ارتفاع ء فلک,1
اربابِ غفلت پر,1
ارباب ہوس ھے,1
ارادہ تو نہیں,1
اذیت کا کہ,1
اذاں میں نے,1
اذاں اور پرواز,1
اذاں اور مجاہد,1
ادھر ہی کو,1
ادھر تیر فگن,1
از حسینِ علی,1
از سیلیِ استاد,1
اس بحر میں,1
از معنی خراب,1
اس بحر بیکراں,1
اس بتِ نازک,1
اس بتِ بیداد,1
اس بت میں,1
اس انداز اس,1
ازلی ہے فغان,1
ازل سے قلندروں,1
ازل سے اہل,1
ازل تم نے,1
ازل انکار کی,1
از گلشنِ کشمیر,1
از وفورِ شوق,1
از وحشتِ مجنوں,1
از نگہِ دیدۂِ,1
از نگاہ اب,1
اسے نامۂ اعمال,1
اسے نہ سہی,1
اتارے مومن تو,1
انتظار ہے غبارِ,1
انجمن سمجھتے ہیں,1
انجم رخشندہ کا,1
انجم آسماں تیرا,1
انتہائی خوبصورت کلام,1
انتہا کيا ہے,1
انتہا چاہتا ہوں,1
انتقام قدرتِ حق,1
انتظار ہوگا گرچہ,1
اندر کفن کے,1
انتظار ہوگا زمانہ,1
انتظار کر روز,1
انتظار پروانۂ تجلی,1
انتظار و نالہ,1
انتظار تھا ہر,1
انتظار تمنا کہیں,1
انتظار بے انداز,1
انجمن میں آیا,1
انجمن میں یہاں,1
انجمن گل بدناں,1
انجمنِ کبریا کہیں,1
اندازۂ صحرا خودی,1
اندازِ تغافل ہو,1
اندازِ بہ خوں,1
انداز ہے تیرا,1
انداز گل افشانیٔ,1
انداز گفتگو کیا,1
انداز کیا سو,1
انداز نگہ بدلا,1
انداز ملوکانہ ناپختہ,1
انداز سے چل,1
انداز خوف ناکامئ,1
انداز تپاک اہل,1
انداز بہ خوں,1
انداز بدلے گئے,1
انداز اس عتاب,1
انتخاب ہے اسد,1
انبار خس و,1
ان کے وعدے,1
ان سے بُرائی,1
ان باتوں پر,1
ان آنکھوں آگے,1
امیدیں خدا سے,1
امیدِ آزادی گدازِ,1
امیدوار گہہ بہ,1
امید ہے فیضؔ,1
امید گزر جائے,1
امید کی کرنیں,1
امید کارخانۂ طفلی,1
امید کا سمجھ,1
امید پہ کہیے,1
امید سے دل,1
امید جو نہیں,1
امید بر نہیں,1
امکاں کو ایک,1
ان بستیوں کو,1
ان سے وفا,1
ان کے جی,1
ان سے کیوں,1
ان کے تو,1
ان کے آنے,1
ان کی گالیوں,1
ان کی کد,1
ان کی حاصل,1
ان کی تمنا,1
ان کی بھٹکے,1
ان کو کیا,1
ان کو عطا,1
ان کو بھی,1
ان کا مرے,1
ان پر کہے,1
ان وعد اللہ,1
ان میں کوئی,1
ان سے ہو,1
اندازۂِ تقریر نہیں,1
اندر کھلا منہ,1
اسے کوئی زنجیر,1
اور اگر ہو,1
اور تمنا بیتاب,1
اور بھی ہے,1
اور بھی تابدار,1
اور بھی آشیاں,1
اور بود تھا,1
اور بجھائے نہ,1
اور بات ہے,1
اور اک تغافل,1
اندوہ عشق کی,1
اور اٹھ کے,1
اور انہوں نےاردو,1
اور انتظار بے,1
او کشت گل,1
او چو آئینہ,1
او سیمائے او,1
انہیں کے دم,1
اور تنظیم کا,1
اور حسن کے,1
اور خانقاہ جات,1
اور خطا کہیں,1
اور سینے کا,1
اور سینہ میں,1
اور سہی کیوں,1
اور سہی کوئی,1
اور سہی مجھ,1
اور سہی ذکر,1
اور ستارے اب,1
اور سانپ کا,1
اور دیوانے نہ,1
اور دکھ تری,1
اور دن بھی,1
اور دل طلب,1
اور دشمنی اے,1
اور درویش کی,1
اور خیالِ بسا,1
انہیں کا کام,1
انہیں جو خود,1
انہيں ہاتھ لگائے,1
انصاف کہ ایک,1
انسان ہی کافی,1
انسان ہوں پیالہ,1
انسان کو ڈسنے,1
انسان پرندوں سے,1
انسان پر گناھ,1
انس و ملَک,1
اندیشۂ چالاک رکھتی,1
اندیشۂ دانا کو,1
اندیشہ و نظر,1
اندیش ضبطِ شوق,1
اندیش خاشاک کے,1
اندھیری ہے شب,1
اندھیری میں راہ,1
اندھیرا سنکر بلبل,1
اندوہ وفا سے,1
انساں تو مٹ,1
انفعال حاصل نہ,1
انہوں نےاردو کو,1
انفعال کہاں پیٹھ,1
انھیں غیر سے,1
انگیز حدیث بے,1
انگیز اندیشۂ دانا,1
انگور نہیں ہوں,1
انگشت حنائی دیکھ,1
انکی ادب پر,1
انکو مٹا سکا,1
انکو سرفرازی نازاں,1
انکار کی جرأت,1
انکار میں وہ,1
انِ پری زادوں,1
انوکھا کردار ہے,1
انقلاب اور انہوں,1
انقلاب آئے جل,1
انفعال ھے ہستی,1
امڈے کہ ابر,1
امّید بر نہیں,1
امن ہے بیداد,1
افرنگ کا ہر,1
افسردہ ہے گرمِ,1
افسردہ گویا حجرہ,1
افسردہ و بے,1
افسردگی مانوس و,1
افسردگی اے بیکسی,1
افسانے میں تعبیریں,1
افروزیِ یک شعلۂ,1
اغیار یک طرف,1
امم کیا ہے,1
اغیار ہے لیکن,1
اغیار سے بھی,1
اعمال کي بنياد,1
اعمال میں میں,1
اعلان ہو جیسے,1
اعلان جنوں دل,1
اعراف ترے ضمیر,1
افسوس گرمی ہاۓ,1
افسون عرض ذوق,1
افسونِ انتظار تمنا,1
افشاندہ کوئی آگاہ,1
افگنِ میدانِ قالی,1
افکار کی روشن,1
افکار میں سرمست,1
افکار سے روشن,1
افلاک یہی زمانۂ,1
افلاک ھوں محصور,1
افلاک کرم ہے,1
افلاک پر ٹہنی,1
افلاک مرا فکر,1
افلاک سے آتا,1
افق پر میں,1
افشردۂ انگور نہیں,1
افشاں نکلا بوئے,1
افشاں جو ہر,1
افشانیٔ گفتار رکھ,1
اعجاز مسیحا مرے,1
اعتماد دل معلوم,1
اعتقاد کافر ہے,1
اشیا مرے آگے,1
اشک پیدا کر,1
اشک و سینہ,1
اشک سے بیٹھے,1
اشک سے بیٹهے,1
اشک سحرگاہی میں,1
اشک تری عاقبت,1
اشک امڈے کہ,1
اشعراء رسول ہمزہ,1
اشعار کہنے کی,1
اشعار کا دفتر,1
اشعار میں نوجواں,1
اشارے سے نکلے,1
اشارے خدا نے,1
اشارہ پاتے ہی,1
اسے کہ اگر,1
اشکِ یاس رشتہ,1
اصلِ ایماں ہے,1
اعتقاد نہیں شبِ,1
اصلِ تگ و,1
اعتبارِ عشق کی,1
اعتبار ہے روز,1
اعتبار ہستی عدم,1
اعتبار آ گیا,1
اظہارِ خود پرستی,1
اظہارِ بے قرار,1
اظہار کا گلہ,1
اظہار غیر از,1
اطفال ہے دنیا,1
